hour,day_of_week,month,load_consumption
20,2,6,130.27615218240555
3,5,7,56.25845802477997
11,3,7,92.96184463518756
7,6,4,65.70945595308616
1,4,12,59.91254468555961
21,6,6,146.43201536182625
12,0,12,102.94501519961996
20,4,9,148.0534665589824
15,4,3,100.7720328373717
1,5,8,56.265302280258055
10,4,7,95.63962492758414
9,2,4,64.97131749183875
14,5,10,127.49707303969535
16,4,3,106.46261723103179
7,5,7,79.63909357907993
17,3,10,131.6027029452477
22,5,9,155.85966093767945
8,1,12,93.5100094453328
7,2,10,72.46568718903475
13,0,3,75.66080283715844
17,1,10,115.23184492175702
21,1,9,137.31798788320867
19,1,8,125.61433030776288
19,4,12,160.48362103814642
20,5,3,130.44054012202133
11,5,8,99.23032658078878
18,6,12,159.64684897564877
13,4,4,97.43811481690199
16,2,6,109.19667575812639
23,4,12,168.07810927893155
20,4,10,150.96043844966943
2,4,2,29.510537974139318
22,2,8,141.83772804584888
6,6,9,85.83523396464985
16,2,7,115.39905927151177
11,3,8,98.22521349947094
8,6,7,87.39461548583722
14,3,11,126.64921517557491
17,3,10,133.10335986063484
20,3,4,126.00892553685476
12,5,1,77.01129857877234
20,1,3,112.07750392189025
7,1,7,72.69124815381038
13,3,11,107.78115649236751
7,3,11,92.38379994577132
13,0,7,89.8972956227717
6,1,11,73.2498091117844
22,0,3,123.30788742032703
11,6,1,69.55195193824498
10,0,10,85.91988464026899
21,4,9,148.75430176743504
21,5,12,166.89300870907454
10,6,6,87.97931155919656
21,2,12,167.00559342819633
12,1,7,99.98508258248977
17,3,1,87.89003238625969
1,6,1,29.72161352382868
20,3,4,129.29331719538789
14,2,7,106.71492601195553
19,6,11,153.70943253454152
17,1,11,130.77952218920728
14,6,8,116.25862672611152
18,3,10,136.89867984420584
22,3,9,148.95017485666412
23,4,1,130.42605589182725
11,0,4,63.48599144347465
12,6,4,92.99932722885931
21,3,3,119.75709155450117
10,5,7,94.03408180895701
4,1,1,23.602902195285548
0,5,9,52.452901739372685
23,2,8,158.4079036418239
2,6,2,43.94723468052354
21,4,2,112.35997705489754
18,1,8,120.82902953063109
22,4,11,164.48456961443992
6,0,1,36.30163909190742
11,3,7,83.74822747922735
14,1,9,104.08953796599891
4,2,12,74.65178601328554
14,6,3,100.42444120763334
7,0,7,64.88809203210046
9,0,6,71.21837863444058
15,4,7,116.6929721655793
7,0,7,63.96827658315746
0,1,10,43.27869886663184
11,4,1,74.32381544862181
4,0,3,20.803386667178874
2,6,10,75.72166743485617
0,2,1,-1.0224102544016205
3,6,5,47.60419091547754
7,5,3,60.86619601674928
2,1,1,20.363064455449212
9,2,2,44.02366554600192
1,2,10,50.85937838029083
10,4,5,85.96197519707867
9,3,11,102.97259058014238
20,4,3,120.51335170751271
13,1,6,90.49582356522484
6,1,9,65.91925935553687
1,4,6,39.03662673236958
8,3,2,51.840867246357824
15,6,2,96.5537391876454
12,4,8,106.17188461014184
8,1,11,87.65807686636371
19,3,8,138.45793253795236
3,1,6,43.070071948504186
21,3,10,157.52169300573797
9,3,7,86.39106999077498
21,4,1,112.29141690066947
11,4,12,110.72845174792819
16,4,9,126.8431202125498
13,3,5,93.88661237256329
13,3,9,106.64954713090984
1,1,2,20.56011835494153
20,2,8,147.899741841453
19,4,7,135.93080977790868
10,5,11,109.42170516099105
15,1,4,98.24728127552166
18,1,3,95.67080122398282
22,0,4,126.14234470219205
5,4,4,57.895179127337585
23,6,10,169.78423001399443
18,1,10,126.86719710049017
4,0,8,51.07097194950111
3,5,4,45.696572833990395
14,5,5,100.4567385904227
3,6,2,51.480806380254755
19,4,4,120.60651809496028
9,3,7,76.23170324286716
23,0,3,126.53189340464694
21,3,1,122.53930318852245
2,5,8,57.08707124499116
4,5,8,69.42796960022001
5,2,6,50.64244702833422
20,2,7,141.43844223201756
21,6,10,165.80855513959222
7,2,11,90.23850784438805
6,2,2,45.82580316237585
20,6,5,142.1244201886439
9,1,12,91.63473720161386
5,2,7,56.54294791655219
13,1,9,110.73240297778015
3,1,1,29.79870973641982
12,4,3,78.26467200140462
19,1,6,123.24868033931907
16,1,7,108.84528099757387
22,2,6,136.5148426531757
6,1,1,38.42419847677725
3,3,4,45.704814661827044
13,6,6,109.25831236642097
2,2,8,46.40243775040482
23,6,10,175.5743058996758
4,0,4,34.200119132095494
15,2,7,111.06057150365301
22,1,11,163.98232850227868
19,3,3,105.61420170349587
3,6,8,68.98626149270017
23,2,1,117.30472539214766
23,3,4,146.1416385527223
1,6,8,51.8148719506357
17,0,10,118.91164311196758
18,5,4,124.47634613544373
18,0,2,99.82085031571205
16,5,2,98.00406548519172
13,4,4,86.73500121415803
18,5,4,120.06259256254359
21,4,2,118.97956524914402
23,2,7,143.69263513538186
12,4,6,96.57810395210717
11,3,11,103.17064182872451
5,4,3,51.13269645013271
20,3,8,148.4507179794174
3,6,8,64.25722292549709
18,6,1,112.65075530992792
15,5,3,112.09048366417744
12,5,5,89.06199441311327
3,5,2,43.95617597590371
22,4,12,175.3542879895624
16,5,12,147.2715866958689
22,4,5,148.45873925366317
0,4,11,57.40287482979309
17,1,10,125.08535252200366
19,1,3,115.47286645610284
16,4,9,133.66421105856446
14,6,11,137.52656950746643
10,3,1,63.22251041159618
21,2,4,123.41902743193337
12,0,10,100.95681127055805
0,1,6,31.71115008783918
16,4,9,133.12175894929982
5,0,3,34.85161936462703
3,1,3,31.57686448063695
19,2,12,142.4561084775702
15,3,5,108.92475051502926
14,4,7,106.08345621637469
14,2,5,99.92627679785774
5,6,11,81.25347711304919
14,1,8,110.15707953217004
13,4,5,98.60917595011385
10,0,7,74.09321152191526
6,6,6,75.45678190540262
8,6,10,95.04819154097335
15,5,2,101.74777518722564
4,3,3,39.629442623096395
19,6,11,148.3947643718517
9,1,11,87.08791879759532
17,3,4,107.84792645656358
2,4,5,48.84094511874289
12,5,9,115.50571815264612
10,2,6,88.11930706161071
16,3,1,101.26817608014929
21,0,3,114.32624597704543
12,1,7,90.05756570120586
5,0,8,54.943600378347305
16,3,7,113.64244697349461
12,5,5,85.7925264533177
18,2,10,135.92626140991578
20,2,8,131.57217203144444
18,0,9,125.82914059232836
9,4,7,95.57885404781493
2,4,11,63.453274518346454
13,5,9,116.97387002814034
18,2,1,104.53324192904641
4,0,9,57.40145645982953
4,0,3,33.46242093971148
19,0,6,117.1879878315596
16,3,8,119.84061012469384
20,5,3,122.19994738906085
9,4,4,77.23022504444704
4,4,7,51.29254171692952
3,3,12,76.85544169191101
5,1,7,48.98150807627379
3,3,4,44.81303637038326
6,5,9,79.2309123689391
6,0,3,35.8406565593346
17,3,12,144.8964932253982
2,0,8,46.643837675378876
0,5,8,44.809606759482314
23,6,4,152.60305274339467
3,5,7,46.57457752665325
5,2,4,40.397018551266996
8,0,12,94.46204465234365
21,4,1,119.88165362901042
13,3,1,68.68893336775577
11,6,1,73.50566909779003
19,5,2,113.3829976373746
23,0,6,138.17019134263538
3,6,12,79.14624508096176
20,1,10,143.8946586446908
23,2,11,164.65266974193713
11,1,5,84.7986962751851
9,5,11,106.12274299859834
21,1,2,118.28835805596793
6,1,8,70.82578561947261
2,2,9,50.056156247852094
22,2,7,137.69061278320757
13,2,12,125.03485162316125
23,6,12,181.67920874054056
9,2,9,87.69675603949464
15,1,4,90.83335039234882
15,4,7,111.91572333448211
21,4,5,141.23361169385421
9,2,5,75.92327899068805
12,6,3,93.9191170287333
5,3,9,73.96480802722738
11,0,10,97.84514768629879
8,5,5,75.65761365039079
12,6,6,101.1231015783951
3,3,3,42.05161924970777
23,5,10,168.13139564754783
10,3,7,88.84989606940374
19,3,9,135.97993501022876
17,4,9,129.70350481574775
10,0,10,88.81922716071387
20,3,10,144.98030811636417
3,2,5,44.9892591273915
17,5,7,121.25982874227485
0,6,12,66.49614811690536
6,4,12,90.66254048421091
5,5,3,42.94600210840159
14,2,6,97.79488089738196
17,2,12,140.27849769024073
23,3,8,158.14363996647035
10,2,8,86.97846395699916
19,0,2,106.38444102240358
23,2,6,144.4534187138198
14,3,7,107.06826456037528
15,5,12,139.25826934493276
6,2,7,68.63499814367084
20,4,3,120.62140998792233
9,6,9,96.56589063740851
11,4,2,71.65551754135393
23,4,11,169.33901141929033
13,5,3,99.13117129039883
4,1,11,69.86362659664911
20,6,2,120.34455127415579
17,4,11,137.99776517205663
4,4,9,69.86383612138201
2,1,4,24.467461095336148
22,5,2,129.37329979592621
4,6,3,56.72479833087074
23,4,4,139.93312185763406
16,3,10,133.77333408014692
18,5,6,135.2766159476547
18,6,5,124.33268954415517
20,4,3,119.55018721721429
11,4,10,105.61933956759418
8,1,8,69.55686139663187
0,6,8,50.60516939251371
17,3,7,120.97174044073307
20,5,3,128.8029000794315
3,2,1,31.984717281164105
9,0,5,69.0874249038516
6,3,1,45.44619887706178
21,2,6,125.1697579351604
22,3,11,165.21687991051186
0,6,7,54.613138303522746
16,2,12,118.94738741843241
23,6,5,156.44691271487812
1,2,4,26.203207126217677
10,3,2,62.75102498488528
8,1,5,67.00564291955976
6,3,9,83.54852950303665
21,6,4,142.87615364418878
16,3,2,95.14404024369237
16,2,6,105.28265087795921
1,0,8,37.72313816894772
5,2,2,43.36584646190794
13,4,9,111.06473486883137
5,3,7,60.54808504174601
1,5,2,42.110001249191995
0,3,11,58.39325972979863
9,1,5,73.75064339196817
20,6,5,130.69857046970594
4,5,7,59.4640566035327
1,2,5,31.373408197271196
21,1,11,146.99431221057426
15,3,6,116.00198649444647
1,2,9,54.05156153295323
9,2,3,60.33227331307973
1,4,3,37.91959303303742
15,4,8,118.9787395164003
15,0,10,127.94694858694524
18,4,12,150.72343065262518
6,6,6,74.88096375164211
21,5,12,174.99951720584778
11,2,10,107.38816674903904
23,4,3,141.55366033067946
14,0,2,77.29429840278083
7,3,2,54.5706634999656
5,5,2,43.919079140619424
9,4,5,77.76066859432058
2,2,12,58.453462337510025
18,3,5,110.0955917995985
16,6,1,102.25213382069721
6,2,2,50.31138945335836
20,3,2,121.6290232079803
19,6,4,128.59043852137196
3,6,7,69.73494849087749
13,5,3,89.15469304576713
19,2,5,111.41083669100988
21,4,11,150.08949352899518
14,4,9,112.09404529702141
23,0,5,139.08312371631115
7,3,9,76.82598658266306
20,0,1,106.30479320928652
14,1,9,117.23141691791989
21,4,5,131.49951518711097
19,3,8,138.39249865897946
13,5,5,102.69481536327861
8,0,12,83.69631005763449
7,5,6,80.77105462622542
16,5,8,125.56146472225262
1,5,2,26.081235095434952
23,0,3,137.55806609208986
2,1,11,59.61383371183359
7,6,9,93.6264527484275
11,6,5,99.7744646576092
0,0,5,16.747630002703914
9,6,9,105.2491054852684
19,2,10,138.49052942501166
2,6,3,37.27688305330852
5,4,4,51.64000013845932
6,0,7,54.889675825275226
19,6,2,125.11078216328582
22,0,8,143.33605327572528
17,1,5,105.54387792691443
10,2,1,63.37252516577411
18,0,3,100.62408781306827
4,4,9,66.35964814817662
18,6,5,128.24341942450772
10,4,8,96.31730177833109
23,6,1,138.9492382468871
11,0,7,81.18375408873585
9,5,7,92.23555603719701
7,6,8,83.88802924460173
23,5,3,138.7250775569564
8,2,1,42.65989175616324
3,4,11,75.9158924049951
4,5,9,71.06195038097003
20,4,1,117.05436179255257
7,6,11,102.22901457849758
22,6,6,149.61296884201093
8,2,9,75.12800375762936
14,6,2,96.34890351107609
14,2,4,93.53980776040147
15,5,2,96.68575466919813
13,6,4,106.36868789038084
7,0,2,30.569167161393217
17,3,12,147.60028318949892
9,1,1,55.95576825182113
19,3,11,150.2838538885023
5,3,3,29.320492252654518
11,4,8,105.41944391635134
1,2,5,25.867829446820572
6,4,4,55.461540108083064
15,5,5,109.14703667604965
2,1,6,39.03709017325988
12,5,6,102.19714021096274
2,0,5,34.46420277159648
17,1,12,140.0792675503926
10,4,11,107.26463602106563
7,6,12,103.07961329528796
5,6,6,61.546231420888766
0,4,9,44.244865965904886
0,5,5,39.47730111837416
22,4,6,150.1860474336434
7,4,4,66.61899708222211
4,3,3,38.427916191717365
15,0,12,127.55246065971848
10,6,6,86.19377773759821
4,3,11,78.38679904931136
3,4,11,69.69564599377055
5,2,5,59.42085203170316
13,3,4,82.39278953967258
21,4,5,145.8170202295926
18,6,7,134.1926783541827
8,4,1,54.10260371994128
11,0,1,59.97419409492799
10,5,11,105.51460543599651
13,1,1,71.63835499348846
22,3,2,123.31186867364573
15,3,9,116.49468234510407
0,3,5,31.434429751502858
12,4,9,103.49217252348242
22,0,5,126.1590288249726
20,4,7,133.13604375126795
20,4,6,133.48034660019331
12,5,2,89.55801014861962
1,2,3,18.770331799485156
3,0,5,31.341833674063793
5,3,4,50.969609732407676
22,1,11,155.14601783100235
4,3,6,64.14077216674825
2,4,8,53.18736017661872
0,0,8,33.676091731086856
3,6,3,49.71884392399661
19,0,4,115.62288932931425
1,0,1,10.166437907786896
4,2,2,33.19436256656999
2,3,9,65.12014268189628
8,2,12,93.50119862342866
19,6,10,150.7915494778576
5,6,10,79.77075505852991
17,5,2,99.36598398646622
5,1,12,80.10807876118582
18,5,6,117.25965801449587
11,4,7,94.9713857954754
10,2,6,78.97569682864308
1,2,8,54.19982596115724
14,5,9,111.84174385643186
11,4,8,94.49448356507821
11,0,5,74.31951770659175
8,4,8,83.01235331265416
20,3,10,146.25227704594977
23,5,10,169.59506045298917
1,4,9,46.70218635565129
21,0,8,138.78596439497468
2,4,2,18.39257328961211
11,2,2,68.87115322061372
15,1,12,122.99821652868214
20,2,3,123.08143971378318
23,6,7,169.77655535316651
0,1,9,37.34473915624821
20,6,8,156.95362964570717
2,4,9,56.41941859684795
19,3,6,123.16936738435454
1,4,1,29.729518160928098
8,0,12,90.60388222367003
18,4,4,118.02219261304907
14,1,6,100.43588737549324
17,2,12,140.37107517565084
10,3,6,82.65390296029241
22,6,8,153.36782586346
15,4,1,89.64731631419366
21,4,11,164.11627711729236
16,2,2,93.38614287156595
4,3,2,41.51162880565193
11,5,6,95.91827511933394
10,6,11,107.60931840957296
14,4,7,103.40414021083939
2,4,2,29.214107500349158
0,5,5,32.378857759477064
19,6,6,138.68160904810844
15,1,4,90.40931170618634
1,1,1,8.923038371225614
1,0,3,22.26534858797456
2,2,10,56.74101484313949
7,3,9,76.48636467286353
23,4,6,151.0882090436751
14,6,2,102.89455621500841
6,4,9,79.46893344137361
5,0,4,43.964754047125645
8,6,11,98.23882731736279
19,6,8,150.132096885673
0,4,10,63.59051130231901
7,2,7,65.04266178743573
22,0,12,152.09053012814005
22,2,11,160.87771121917575
2,0,3,26.377525249222053
3,4,8,58.54305163974869
14,0,4,80.73396801978669
5,1,2,35.45707919109805
14,6,11,134.99046136388728
20,3,5,126.96484086526971
2,4,1,29.03627508877461
20,5,8,152.82355392619954
20,3,8,142.20115312885224
13,4,3,88.86026114360854
19,3,1,112.14671962613141
13,1,4,79.71949586281384
3,3,9,55.22645083153539
11,0,9,89.66713857535507
16,3,1,90.54060272592767
6,4,11,81.98329012354762
8,5,7,92.15234237499388
2,5,6,59.85996604747146
12,2,7,92.23147478872208
14,6,7,116.45859474874183
17,3,8,125.06078589968105
18,5,8,142.5374962005908
0,3,10,55.52822780920023
5,6,11,78.11368100655177
22,5,2,135.38005400032813
1,6,12,64.46589329419426
23,3,12,180.7913607893764
13,4,12,127.20124015105199
5,3,4,45.88325230818682
13,6,4,97.79339306031073
3,4,11,69.55511370866921
20,4,10,154.6255647144291
7,2,12,94.20956302088739
2,5,8,51.25896354014145
18,0,3,111.19377250456057
13,4,12,133.02845053910423
19,6,12,156.62338216204478
16,5,3,107.36400897181154
7,1,2,54.55404272057158
23,3,1,134.1645929333874
13,6,8,113.31628484976052
5,1,9,68.07169907283937
22,6,9,178.9859914585957
21,3,11,158.52579990925605
15,2,8,109.8367587427999
18,6,5,128.862099260457
13,4,1,82.2327604774866
18,0,9,123.37731630499951
2,4,6,48.20812533907109
9,3,12,95.72799470136249
18,6,7,132.6723306649566
8,0,8,75.79122388077398
19,4,5,118.22564574228875
12,0,6,88.51583795997388
6,3,12,76.94009317147149
13,2,7,90.34337710561843
8,2,7,71.50510628472057
22,6,2,137.43431921409675
18,4,11,152.62631801563694
14,1,12,121.28811381579798
19,3,1,106.76723196212005
13,4,8,111.89790623992403
23,4,5,142.6455058976603
5,2,10,71.69707579673204
20,6,2,120.0027687102232
3,0,3,27.412952584377067
7,3,6,67.35081837075299
16,0,10,115.97866039275291
8,5,6,79.8252031826887
0,5,8,47.79274826579822
23,3,5,149.87727006169567
19,6,5,124.97183298468606
13,1,7,95.61975546151479
10,5,10,101.19868800148261
20,2,5,130.34881029088146
2,1,9,52.76956032596067
8,4,6,78.5393992253431
13,5,7,104.48083370965269
8,2,12,98.42735291470048
3,4,8,51.349345356283344
3,1,5,29.323446482036143
7,3,11,81.62064500049038
1,4,4,32.83262594836547
8,0,12,91.37582200494147
13,3,8,91.11983762995237
21,3,12,168.61371415939894
8,1,10,83.65556098089218
23,1,9,146.1611382620511
22,2,1,120.5047348514479
15,2,3,98.4626270733921
16,0,12,130.9972050765313
15,3,4,105.49536531276983
11,6,7,94.16876685301445
2,0,6,31.92997382430798
10,0,10,85.37653884738234
13,6,10,131.58790102522158
17,6,11,150.19681421743314
20,6,1,136.2350479447882
20,1,4,116.66195233291387
4,0,6,40.37662894158848
15,0,3,86.28586680702425
19,4,2,121.89178610711275
4,6,2,44.169401553123265
2,6,10,68.62218798953472
11,2,12,109.4834535144341
0,2,12,54.19748380601095
20,3,4,121.7380076976876
8,2,1,49.313544660448166
8,5,10,94.0994869932432
3,3,2,31.962176701626753
2,6,10,72.71758409076354
16,4,2,108.80314017312246
1,2,4,22.797826186651466
23,4,4,141.04003187606142
0,2,1,5.874940507969067
7,2,7,69.93550768611136
12,4,7,97.30825271244511
22,0,10,151.19898416870996
14,0,11,119.51813455222393
7,0,10,62.37084157097696
11,5,10,112.45889944800345
21,0,1,106.6990647555106
11,2,11,107.30211133992195
13,6,8,110.517652811249
14,1,10,118.98130494153438
14,4,7,114.56640309020142
8,6,7,88.84176074271322
18,1,11,140.9661285890505
19,6,6,133.27189766413915
21,5,12,164.90188122655354
7,1,4,57.762181004087395
20,3,11,149.16135428615695
18,0,8,129.22817523329044
5,5,2,46.38204464359484
19,6,7,143.5094719493031
18,2,3,118.49624759627545
3,0,3,23.468883229659617
22,0,7,138.34380875422391
6,1,12,86.27091582318654
3,3,3,40.756386944382655
21,0,5,123.3609234488032
11,6,8,102.41634781239073
12,6,4,92.83432033727475
2,4,7,57.23928883075682
21,4,7,143.60447071820028
11,0,2,63.390578462417324
1,1,8,37.86606764538288
23,1,10,161.52774282397993
1,2,12,59.77762518791828
22,5,10,159.98283094620885
8,5,9,86.15587942982503
0,5,6,29.006972167222465
7,3,5,59.84339295437192
22,1,1,120.96972901816086
5,2,1,41.61880269006134
5,4,9,76.42779181608591
21,6,4,141.7731610032034
17,5,1,103.36736975235675
16,4,11,139.87457277456994
11,4,10,108.43139111540943
5,0,12,82.02224485993563
7,3,3,55.507773429116256
18,2,6,126.71504041868066
9,3,11,102.3705704090893
0,0,11,47.677216431020796
12,2,8,87.94254337269089
16,2,10,130.64594780773857
2,1,2,20.362460105454232
7,3,8,73.78036752782555
13,3,1,70.58543479411043
2,1,11,56.972064330159085
15,4,2,95.16775798409121
12,0,8,85.48499039092597
19,3,7,124.63359913553154
23,1,5,140.43309740064055
16,6,10,142.3585256553069
12,2,2,74.95141454961211
5,5,9,81.75417324842181
16,6,5,117.5680750782425
13,1,8,99.72824362799899
16,5,4,106.41485985629605
7,4,9,75.1987901122314
10,0,10,99.27331066929793
19,5,7,143.65649525124874
0,4,2,13.037437164307608
6,5,3,57.778759539156404
20,2,2,113.49976844448166
20,2,5,124.63003763418479
16,2,2,91.9549107609253
9,2,5,72.90634573483989
10,1,9,93.09087762735737
21,2,2,121.01195584514103
8,6,9,93.39740812810403
8,2,7,73.2138664155444
23,6,7,165.68407158461332
4,1,5,45.31722469058031
16,2,8,118.36344731517717
8,4,7,79.82049351199946
16,4,6,117.72635254806144
23,3,2,129.65825655720275
20,4,6,140.10769408654104
18,0,2,92.62070719081066
6,0,1,31.942717451167592
22,0,9,149.05553047723012
8,1,5,57.335585933228636
6,4,10,74.1349572867525
12,6,10,118.3153883771462
10,0,4,57.51770922776765
13,3,12,115.5059822297407
18,1,11,140.78297059253217
10,3,8,89.97607371197132
12,4,5,98.42743474854493
13,2,7,92.97592829531273
12,3,3,80.53023817183858
0,2,8,39.9979227660388
7,1,8,64.14742534935546
11,3,3,81.15880952249812
18,3,9,137.55339441583018
11,5,8,93.95356456656283
7,1,1,41.811291018957
7,1,8,71.92978368129316
20,0,12,145.04971663235972
12,4,11,108.60067547245593
11,3,4,81.39229394723705
15,3,6,119.05621475141281
0,6,10,56.065079504211546
12,1,9,106.84620590642355
6,1,5,49.23855589119266
4,4,7,61.07772817504976
7,1,1,45.857612654380596
13,2,9,106.95793167014317
22,2,6,138.51132175559385
12,5,11,122.63063760675186
14,2,4,101.4572755763461
22,2,6,141.50293462319564
16,4,5,109.41969911734826
14,3,3,90.05124221370158
19,2,7,141.59853822822686
17,5,3,112.67453558169063
17,1,2,93.02793150711014
1,2,4,21.2746604175873
3,5,7,48.87049452943697
0,4,5,33.81792136923095
3,6,9,72.27320996412251
17,6,10,141.01651910017398
4,6,7,65.92514790984524
18,1,12,135.1476914535569
14,5,9,121.6646423241375
7,2,9,79.40747660283563
19,3,12,149.32417866416182
16,1,2,99.4522633479292
0,1,1,2.8144683662654417
11,6,11,118.41738302009492
18,3,4,119.24158609852303
14,6,4,103.61355249925309
8,1,2,50.05761590552754
6,2,3,40.85566924775169
1,6,3,41.78670747858142
8,6,5,77.15053399166202
9,6,1,69.68682712467412
1,1,9,47.363602439300706
18,2,8,124.85850753991123
10,3,8,90.01235697854392
12,0,3,78.67241175371751
9,3,2,56.41401167129777
13,2,1,85.63959037378629
17,4,12,141.27563607361864
18,6,6,126.10241271679745
21,3,10,154.66154510344268
8,4,1,67.04174132169936
6,4,11,76.44517032203898
2,2,5,35.29492140755154
19,2,9,139.38132508628277
5,6,11,87.16824979267766
20,0,9,137.90960835001505
1,5,12,64.40983458913863
5,1,4,41.00139077034309
2,3,7,46.257886764204
15,2,11,119.35055956048625
7,3,7,71.77656799279906
1,5,4,34.056273531642496
16,5,5,112.64977407422566
8,6,11,103.60253206299319
11,4,9,93.89670253400348
2,6,7,54.854549483084234
10,1,7,92.5867688280743
0,0,10,34.569451568371875
22,3,7,153.42750248242206
12,1,9,99.2732806045635
14,0,5,86.9852109555929
4,3,6,46.39679170235097
20,1,3,115.69840982642616
16,2,1,97.26698552907338
22,3,11,161.05394427401617
23,1,12,165.59519287631613
5,5,2,53.05185425095166
20,0,8,133.7043539567314
21,1,1,104.13862110137711
10,2,10,96.49443607927591
17,6,7,138.561174553328
3,3,5,43.81529406766251
2,3,6,29.292552852613117
12,3,8,102.94107495795537
22,2,4,131.0077178022798
8,0,6,54.854527930393914
20,3,11,144.6039595497311
5,0,3,41.87553571644404
11,1,7,82.3380862720246
1,5,2,23.46251809632004
2,5,12,72.82180719534166
2,0,8,38.778985008400305
11,0,7,83.50024313888872
14,5,12,131.98639985281665
8,3,12,91.00002209953179
22,4,8,151.44401100719307
7,4,2,57.21376660654552
10,2,3,68.20959020119312
15,6,12,140.59028758804084
21,5,4,145.6869212058969
3,5,12,81.65518762692768
0,2,9,46.262206324106714
23,4,12,174.17015796102538
6,1,12,82.10072595175637
1,3,5,31.844500052371536
23,3,6,151.88774882762064
4,1,1,26.44800047950478
6,1,4,50.11188874465278
3,4,4,43.80305651077584
4,2,10,65.90916559297273
23,1,8,164.69094033577886
0,2,8,34.66690361252639
0,6,10,54.62144234920654
14,0,6,97.47048373405879
19,3,8,133.0241550046241
18,4,9,136.54296819325555
9,3,5,68.5679452332219
17,4,1,103.45778959701293
2,0,1,16.52128622242076
10,3,2,65.42403970038278
14,0,2,81.57408344240037
10,4,5,72.70937493133204
16,1,7,107.46573299242829
16,6,7,125.15010406894535
5,3,4,44.138587515485234
4,0,4,27.25643481290639
7,5,11,92.46052017480777
1,3,10,57.470100435303706
15,3,3,102.41054195713257
19,3,11,145.26356058397315
23,2,2,132.66607918810797
11,0,3,70.18271019037834
5,0,8,63.093040871672486
0,3,1,11.249044848229993
3,1,4,25.00749752407663
16,3,7,117.35092926211372
12,2,5,80.93103129515139
17,4,2,101.38247445468996
4,2,1,28.49390427973409
23,1,6,140.30536184325427
23,3,5,144.70779633447899
2,0,3,25.515781582098086
10,6,11,110.16132208362016
12,5,11,120.97848753304002
3,3,11,68.07408004965252
13,1,9,108.67747197939222
21,0,3,116.05704074446842
10,2,2,63.605366621127224
9,4,5,75.12799776000547
18,4,9,137.18875730020753
17,6,8,131.08255935827063
5,3,6,53.58701356928243
14,2,3,91.87882692641362
20,6,6,136.58399158407698
9,5,5,78.40440955151048
4,5,1,44.07671393135498
4,6,5,56.23649602498197
9,1,7,80.14370226842787
4,4,9,65.04477139636579
2,2,12,58.74418196824903
22,3,1,115.02587072549589
5,0,3,43.56362034636331
3,3,8,50.31564409182792
17,3,6,121.73593295062547
8,2,5,61.00026486603309
16,4,10,138.5869195896991
12,2,2,85.0339136230755
14,0,3,73.56734970154832
19,6,12,155.57621782920592
16,2,2,97.86565931901612
12,1,1,69.56521461682908
15,3,7,115.88460927380096
21,4,3,126.13122224797812
3,5,7,67.93767080511684
4,0,12,68.59024733344887
4,5,7,56.9151871157824
8,3,8,79.73425749978527
16,2,1,83.98216551885584
12,5,5,102.95470679277052
1,1,10,44.69834368599942
12,2,9,104.46241742372311
21,3,12,159.6466342750891
20,5,11,155.92306345118743
22,6,7,146.44872909359475
18,0,1,96.99087301495284
2,5,8,63.49590626314592
9,6,3,70.42016209317424
1,6,4,31.273854425006643
12,5,4,95.01658021368914
18,4,10,133.76879325446873
16,5,12,149.09766467974129
20,3,8,136.4780243852269
13,6,1,81.48353628587687
11,0,8,88.24231210565645
20,3,9,139.80930357494282
11,1,9,90.46444459353395
10,2,5,77.76990966335504
6,5,4,48.85443831416677
3,4,4,51.21209622964161
18,0,9,126.21820066232868
0,4,8,37.53516993798236
23,4,10,161.91377315356578
2,4,10,66.95823189130401
12,5,12,126.00526467537051
14,0,7,104.93390328642606
1,0,12,49.58628577597882
10,6,3,81.48291918575401
3,4,4,45.13283955891839
18,6,9,147.47633750126118
16,6,8,135.63640561716034
2,2,12,60.41368047077827
17,5,12,147.4291486611976
7,5,1,50.949251272099275
21,3,3,125.73694063321813
23,6,12,184.49216391031487
18,5,10,136.72982249869648
4,4,2,45.54685784729643
6,1,2,35.304089378681255
20,4,8,142.46314840151385
7,0,6,65.21970962483063
4,5,12,84.64004858991703
16,5,12,144.6976497413183
4,3,12,71.09686977352445
3,6,6,51.779570320880794
21,1,4,128.70628198334458
18,5,1,106.05428227257805
20,3,11,150.52544063350075
1,3,7,46.81975625527356
10,1,8,79.75043227315237
21,4,2,126.34617566443129
12,4,2,80.21453663083845
14,4,1,85.98657137068379
11,2,4,74.40782184061248
21,6,6,144.10072409268335
20,6,5,132.60817918102566
21,4,4,135.41332513020654
10,1,4,65.65925404241632
6,2,10,80.84372310583626
4,6,7,64.87722479204673
16,4,7,114.70774755289482
23,2,2,127.8109305892579
19,1,7,123.94571400431762
8,4,2,65.04551705864026
13,0,4,79.15499905374234
11,5,1,72.61894809399837
5,1,5,55.057733527462176
16,3,1,95.54133660731675
18,3,4,123.31353008001749
18,1,9,135.29522502031952
15,3,12,127.56418705818572
11,6,8,109.94975427200053
11,1,6,89.62651646037295
19,0,8,134.6640656616171
5,1,5,52.94047991788344
22,4,7,154.8376149745459
3,4,8,57.48669478162225
5,2,7,54.813089578252125
10,3,4,73.23891340551272
0,5,5,26.676054992836185
23,3,10,170.71397657710853
